,CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
1609,13974,49,2,677.72,3,2,2,322,Others,0
1610,13975,31,12,5256.4,3,4,4,344,Loyal Customer,0
1611,13976,207,4,1192.36,2,3,3,233,At Risk,0
1612,13977,411,1,519.8100000000001,1,1,2,112,Lost Customer,1
1613,13978,15,2,196.79,4,2,1,421,Others,0
1614,13979,73,7,3379.93,3,4,4,344,Loyal Customer,0
1615,13980,60,5,768.8199999999999,3,3,2,332,Loyal Customer,0
1616,13981,416,1,331.14,1,1,1,111,Lost Customer,1
1617,13982,39,9,3954.29,3,4,4,344,Loyal Customer,0
1618,13983,30,21,6753.89,3,4,4,344,Loyal Customer,0
1619,13984,27,12,1893.8,3,4,3,343,Loyal Customer,0
1620,13985,4,22,10020.86,4,4,4,444,Champion,0
1621,13986,17,1,320.46,4,1,1,411,Others,0
1622,13987,380,2,682.54,2,2,2,222,Lost Customer,1
1623,13988,20,8,4757.8,4,4,4,444,Champion,0
1624,13989,66,5,2026.06,3,3,3,333,Loyal Customer,0
1625,13990,213,1,311.3,2,1,1,211,Lost Customer,0
1626,13991,12,6,852.88,4,3,2,432,Loyal Customer,0
1627,13992,30,3,219.5,3,2,1,321,Others,0
1628,13993,43,19,6775.71,3,4,4,344,Loyal Customer,0
1629,13994,4,6,2274.14,4,3,4,434,Loyal Customer,0
1630,13995,15,14,3902.01,4,4,4,444,Champion,0
1631,13996,386,2,895.76,1,2,3,123,Lost Customer,1
1632,13997,519,3,376.46,1,2,2,122,Lost Customer,1
1633,13998,447,3,566.7,1,2,2,122,Lost Customer,1
1634,13999,10,29,9502.26,4,4,4,444,Champion,0
1635,14000,211,5,2046.34,2,3,3,233,At Risk,0
1636,14001,46,9,4228.85,3,4,4,344,Loyal Customer,0
1637,14002,134,2,529.73,2,2,2,222,Lost Customer,0
1638,14003,733,1,209.41,1,1,1,111,Lost Customer,1
1639,14004,43,11,6258.45,3,4,4,344,Loyal Customer,0
1640,14005,10,5,2874.72,4,3,4,434,Loyal Customer,0
1641,14006,116,7,2196.67,2,4,3,243,At Risk,0
1642,14007,513,1,79.48,1,1,1,111,Lost Customer,1
1643,14008,432,1,509.04,1,1,2,112,Lost Customer,1
1644,14009,198,3,1099.91,2,2,3,223,Lost Customer,0
1645,14010,565,2,445.15,1,2,2,122,Lost Customer,1
1646,14011,480,2,457.82,1,2,2,122,Lost Customer,1
1647,14012,278,1,328.8,2,1,1,211,Lost Customer,1
1648,14013,110,5,1084.57,2,3,3,233,At Risk,0
1649,14014,77,3,1948.21,3,2,3,323,Others,0
1650,14015,53,1,917.34,3,1,3,313,Others,0
1651,14016,162,11,11403.41,2,4,4,244,Big Spender,0
1652,14017,571,1,229.75,1,1,1,111,Lost Customer,1
1653,14018,645,1,367.15,1,1,2,112,Lost Customer,1
1654,14019,47,3,1421.61,3,2,3,323,Others,0
1655,14020,17,4,1249.01,4,3,3,433,Loyal Customer,0
1656,14021,155,7,1716.58,2,4,3,243,At Risk,0
1657,14022,225,2,792.15,2,2,2,222,Lost Customer,0
1658,14023,7,2,584.07,4,2,2,422,Others,0
1659,14024,122,3,645.74,2,2,2,222,Lost Customer,0
1660,14025,465,8,4057.9,1,4,4,144,Big Spender,1
1661,14026,471,2,713.11,1,2,2,122,Lost Customer,1
1662,14027,61,1,104.82,3,1,1,311,Others,0
1663,14028,550,3,10396.5,1,2,4,124,Big Spender,1
1664,14029,63,2,467.66,3,2,2,322,Others,0
1665,14030,18,20,7521.8,4,4,4,444,Champion,0
1666,14031,7,44,39019.51,4,4,4,444,Champion,0
1667,14032,2,16,4546.41,4,4,4,444,Champion,0
1668,14033,555,1,109.44,1,1,1,111,Lost Customer,1
1669,14034,22,3,648.89,4,2,2,422,Others,0
1670,14035,29,9,2794.75,3,4,4,344,Loyal Customer,0
1671,14036,285,1,626.65,2,1,2,212,Lost Customer,1
1672,14037,176,6,836.95,2,3,2,232,At Risk,0
1673,14038,78,5,3069.88,3,3,4,334,Loyal Customer,0
1674,14039,33,2,267.28000000000003,3,2,1,321,Others,0
1675,14040,41,35,12523.81,3,4,4,344,Loyal Customer,0
1676,14041,266,1,141.41,2,1,1,211,Lost Customer,1
1677,14042,725,1,431.98,1,1,2,112,Lost Customer,1
1678,14043,491,2,302.6,1,2,1,121,Lost Customer,1
1679,14044,27,10,3077.7,3,4,4,344,Loyal Customer,0
1680,14045,109,16,10986.63,2,4,4,244,Big Spender,0
1681,14046,284,1,154.99,2,1,1,211,Lost Customer,1
1682,14047,9,14,3968.11,4,4,4,444,Champion,0
1683,14048,305,3,748.69,2,2,2,222,Lost Customer,1
1684,14049,17,13,13023.4,4,4,4,444,Champion,0
1685,14050,32,2,746.36,3,2,2,322,Others,0
1686,14051,1,37,21770.98,4,4,4,444,Champion,0
1687,14052,20,2,466.66,4,2,2,422,Others,0
1688,14053,124,4,572.3,2,3,2,232,At Risk,0
1689,14054,65,1,92.46,3,1,1,311,Others,0
1690,14055,106,3,1520.96,2,2,3,223,Lost Customer,0
1691,14056,1,23,8152.71,4,4,4,444,Champion,0
1692,14057,24,22,8346.66,4,4,4,444,Champion,0
1693,14058,463,2,469.19,1,2,2,122,Lost Customer,1
1694,14059,267,1,183.6,2,1,1,211,Lost Customer,1
1695,14060,5,30,8898.24,4,4,4,444,Champion,0
1696,14061,507,3,917.43,1,2,3,123,Lost Customer,1
1697,14062,10,24,25585.65,4,4,4,444,Champion,0
1698,14063,438,9,22710.2,1,4,4,144,Big Spender,1
1699,14064,29,15,3260.24,3,4,4,344,Loyal Customer,0
1700,14065,389,3,891.02,1,2,3,123,Lost Customer,1
1701,14066,267,1,152.55,2,1,1,211,Lost Customer,1
1702,14067,64,2,374.7,3,2,2,322,Others,0
1703,14068,320,4,1516.72,2,3,3,233,At Risk,1
1704,14069,515,2,225.81,1,2,1,121,Lost Customer,1
1705,14070,685,1,321.6,1,1,1,111,Lost Customer,1
1706,14071,4,8,1437.57,4,4,3,443,Loyal Customer,0
1707,14072,667,1,390.85,1,1,2,112,Lost Customer,1
1708,14073,32,1,151.04,3,1,1,311,Others,0
1709,14074,623,1,219.4,1,1,1,111,Lost Customer,1
1710,14075,5,6,1734.87,4,3,3,433,Loyal Customer,0
1711,14076,129,1,118.67,2,1,1,211,Lost Customer,0
1712,14077,41,6,615.08,3,3,2,332,Loyal Customer,0
1713,14078,102,9,1553.47,2,4,3,243,At Risk,0
1714,14079,125,2,618.73,2,2,2,222,Lost Customer,0
1715,14080,33,5,1115.68,3,3,3,333,Loyal Customer,0
1716,14081,302,10,4867.57,2,4,4,244,Big Spender,1
1717,14082,365,2,413.36,2,2,2,222,Lost Customer,1
1718,14083,4,11,1082.19,4,4,3,443,Loyal Customer,0
1719,14084,512,1,150.5,1,1,1,111,Lost Customer,1
1720,14085,2,33,9720.67,4,4,4,444,Champion,0
1721,14086,463,1,39.95,1,1,1,111,Lost Customer,1
1722,14087,3,3,829.47,4,2,2,422,Others,0
1723,14088,10,16,64036.8,4,4,4,444,Champion,0
1724,14089,57,1,158.75,3,1,1,311,Others,0
1725,14090,325,1,76.32000000000001,2,1,1,211,Lost Customer,1
1726,14091,654,2,9530.08,1,2,4,124,Big Spender,1
1727,14092,8,24,7229.45,4,4,4,444,Champion,0
1728,14093,12,1,433.86,4,1,2,412,Others,0
1729,14094,440,1,311.77,1,1,1,111,Lost Customer,1
1730,14095,723,1,2.95,1,1,1,111,Lost Customer,1
1731,14096,4,17,65164.79,4,4,4,444,Champion,0
1732,14097,481,2,422.86,1,2,2,122,Lost Customer,1
1733,14098,37,1,147.35,3,1,1,311,Others,0
1734,14099,16,20,5750.91,4,4,4,444,Champion,0
1735,14100,138,1,191.95,2,1,1,211,Lost Customer,0
1736,14101,74,13,9961.93,3,4,4,344,Loyal Customer,0
1737,14102,5,5,1105.88,4,3,3,433,Loyal Customer,0
1738,14104,155,5,743.53,2,3,2,232,At Risk,0
1739,14105,239,5,5988.83,2,3,4,234,Big Spender,0
1740,14106,737,1,214.8,1,1,1,111,Lost Customer,1
1741,14107,52,11,4877.3,3,4,4,344,Loyal Customer,0
1742,14108,31,4,1044.96,3,3,3,333,Loyal Customer,0
1743,14109,73,1,144.2,3,1,1,311,Others,0
1744,14110,4,33,12987.95,4,4,4,444,Champion,0
1745,14111,14,4,692.85,4,3,2,432,Loyal Customer,0
1746,14112,23,13,5834.59,4,4,4,444,Champion,0
1747,14113,4,16,7092.610000000001,4,4,4,444,Champion,0
1748,14114,274,7,1364.09,2,4,3,243,At Risk,1
1749,14115,502,2,622.67,1,2,2,122,Lost Customer,1
1750,14116,20,5,1382.74,4,3,3,433,Loyal Customer,0
1751,14117,144,1,90.0,2,1,1,211,Lost Customer,0
1752,14118,429,1,458.45,1,1,2,112,Lost Customer,1
1753,14119,376,2,183.37,2,2,1,221,Lost Customer,1
1754,14121,4,4,2780.15,4,3,4,434,Loyal Customer,0
1755,14122,406,3,362.42,1,2,2,122,Lost Customer,1
1756,14123,733,1,436.18,1,1,2,112,Lost Customer,1
1757,14124,84,1,419.58,3,1,2,312,Others,0
1758,14125,11,3,2720.63,4,2,4,424,Big Spender,0
1759,14126,8,4,1172.46,4,3,3,433,Loyal Customer,0
1760,14127,123,6,1900.08,2,3,3,233,At Risk,0
1761,14128,61,3,924.21,3,2,3,323,Others,0
1762,14129,2,9,2591.34,4,4,4,444,Champion,0
1763,14130,319,4,1858.77,2,3,3,233,At Risk,1
1764,14131,649,1,168.22,1,1,1,111,Lost Customer,1
1765,14132,2,11,3586.03,4,4,4,444,Champion,0
1766,14133,130,4,911.14,2,3,3,233,At Risk,0
1767,14134,383,15,11123.35,1,4,4,144,Big Spender,1
1768,14135,2,24,8839.67,4,4,4,444,Champion,0
1769,14136,401,5,1570.81,1,3,3,133,At Risk,1
1770,14137,696,1,332.7,1,1,1,111,Lost Customer,1
1771,14138,2,2,965.88,4,2,3,423,Others,0
1772,14139,46,4,1086.8,3,3,3,333,Loyal Customer,0
1773,14140,4,2,935.05,4,2,3,423,Others,0
1774,14141,3,4,915.13,4,3,3,433,Loyal Customer,0
1775,14142,373,2,671.34,2,2,2,222,Lost Customer,1
1776,14143,134,1,115.8,2,1,1,211,Lost Customer,0
1777,14144,486,1,30.6,1,1,1,111,Lost Customer,1
1778,14145,47,7,7600.05,3,4,4,344,Loyal Customer,0
1779,14146,9,12,9450.3,4,4,4,444,Champion,0
1780,14147,78,9,2590.2,3,4,4,344,Loyal Customer,0
1781,14148,234,2,466.29,2,2,2,222,Lost Customer,0
1782,14149,221,1,446.62,2,1,2,212,Lost Customer,0
1783,14150,36,2,658.64,3,2,2,322,Others,0
1784,14151,673,2,679.45,1,2,2,122,Lost Customer,1
1785,14152,75,7,1997.34,3,4,3,343,Loyal Customer,0
1786,14153,483,1,233.4,1,1,1,111,Lost Customer,1
1787,14154,239,8,6460.7,2,4,4,244,Big Spender,0
1788,14155,266,1,118.75,2,1,1,211,Lost Customer,1
1789,14156,10,156,313437.62,4,4,4,444,Champion,2
1790,14157,20,5,978.69,4,3,3,433,Loyal Customer,0
1791,14158,40,1,507.66,3,1,2,312,Others,0
1792,14159,20,20,7860.8,4,4,4,444,Champion,0
1793,14160,610,7,8421.47,1,4,4,144,Big Spender,1
1794,14161,216,7,2996.93,2,4,4,244,Big Spender,0
1795,14162,174,2,289.36,2,2,1,221,Lost Customer,0
1796,14163,87,5,2594.62,3,3,4,334,Loyal Customer,0
1797,14164,71,2,1631.77,3,2,3,323,Others,0
1798,14165,276,1,120.44,2,1,1,211,Lost Customer,1
1799,14166,505,2,251.15,1,2,1,121,Lost Customer,1
1800,14167,39,8,1274.29,3,4,3,343,Loyal Customer,0
1801,14168,421,2,370.45,1,2,2,122,Lost Customer,1
1802,14169,431,2,621.51,1,2,2,122,Lost Customer,1
1803,14170,375,3,570.18,2,2,2,222,Lost Customer,1
1804,14171,98,2,498.79,2,2,2,222,Lost Customer,0
1805,14172,605,3,369.02,1,2,2,122,Lost Customer,1
1806,14173,11,6,586.0,4,3,2,432,Loyal Customer,0
1807,14174,33,1,134.46,3,1,1,311,Others,0
1808,14175,60,8,7678.88,3,4,4,344,Loyal Customer,0
1809,14176,297,5,756.46,2,3,2,232,At Risk,1
1810,14177,86,13,2209.69,3,4,3,343,Loyal Customer,0
1811,14178,9,7,1600.26,4,4,3,443,Loyal Customer,0
1812,14179,41,2,701.57,3,2,2,322,Others,0
1813,14180,11,33,6117.5,4,4,4,444,Champion,0
1814,14181,411,2,308.35,1,2,1,121,Lost Customer,1
1815,14182,444,4,678.77,1,3,2,132,At Risk,1
1816,14183,411,2,278.34000000000003,1,2,1,121,Lost Customer,1
1817,14184,67,1,452.89,3,1,2,312,Others,0
1818,14185,331,1,197.65,2,1,1,211,Lost Customer,1
1819,14186,427,5,1550.63,1,3,3,133,At Risk,1
1820,14187,474,1,123.5,1,1,1,111,Lost Customer,1
1821,14188,31,6,2054.36,3,3,3,333,Loyal Customer,0
1822,14189,2,16,5503.150000000001,4,4,4,444,Champion,0
1823,14190,666,1,79.9,1,1,1,111,Lost Customer,1
1824,14191,2,15,4817.66,4,4,4,444,Champion,0
1825,14192,388,1,293.74,1,1,1,111,Lost Customer,1
1826,14193,68,3,1210.19,3,2,3,323,Others,0
1827,14194,5,36,18670.59,4,4,4,444,Champion,0
1828,14195,202,6,2615.6,2,3,4,234,Big Spender,0
1829,14196,107,1,335.52,2,1,1,211,Lost Customer,0
1830,14197,411,1,390.05,1,1,2,112,Lost Customer,1
1831,14198,18,9,1569.73,4,4,3,443,Loyal Customer,0
1832,14199,218,4,1091.7,2,3,3,233,At Risk,0
1833,14200,617,1,379.2,1,1,2,112,Lost Customer,1
1834,14201,60,10,1193.54,3,4,3,343,Loyal Customer,0
1835,14202,381,3,847.76,1,2,2,122,Lost Customer,1
1836,14203,397,1,339.34,1,1,1,111,Lost Customer,1
1837,14204,2,4,1024.83,4,3,3,433,Loyal Customer,0
1838,14205,17,9,2414.2,4,4,4,444,Champion,0
1839,14206,239,3,1185.01,2,2,3,223,Lost Customer,0
1840,14207,688,1,157.8,1,1,1,111,Lost Customer,1
1841,14208,95,2,567.05,3,2,2,322,Others,0
1842,14209,11,15,4993.27,4,4,4,444,Champion,0
1843,14210,106,16,5556.570000000001,2,4,4,244,Big Spender,0
1844,14211,53,18,4402.29,3,4,4,344,Loyal Customer,0
1845,14212,90,2,2190.14,3,2,3,323,Others,0
1846,14213,405,1,1192.2,1,1,3,113,Lost Customer,1
1847,14214,31,5,1004.38,3,3,3,333,Loyal Customer,0
1848,14215,12,9,3250.33,4,4,4,444,Champion,0
1849,14216,3,5,2150.04,4,3,3,433,Loyal Customer,0
1850,14217,2,23,3298.59,4,4,4,444,Champion,0
1851,14218,43,1,169.48000000000002,3,1,1,311,Others,0
1852,14219,4,3,633.83,4,2,2,422,Others,0
1853,14220,247,4,1515.0,2,3,3,233,At Risk,0
1854,14221,42,17,6517.49,3,4,4,344,Loyal Customer,0
1855,14222,177,1,683.17,2,1,2,212,Lost Customer,0
1856,14223,92,3,991.13,3,2,3,323,Others,0
1857,14224,110,9,1841.71,2,4,3,243,At Risk,0
1858,14225,435,4,2031.07,1,3,3,133,At Risk,1
1859,14226,29,6,2985.13,3,3,4,334,Loyal Customer,0
1860,14227,26,15,6368.71,4,4,4,444,Champion,0
1861,14228,438,3,745.5,1,2,2,122,Lost Customer,1
1862,14229,52,7,2594.04,3,4,4,344,Loyal Customer,0
1863,14230,436,3,979.8,1,2,3,123,Lost Customer,1
1864,14231,184,4,1235.62,2,3,3,233,At Risk,0
1865,14232,43,5,2048.07,3,3,3,333,Loyal Customer,0
1866,14233,49,7,2904.27,3,4,4,344,Loyal Customer,0
1867,14234,22,4,754.12,4,3,2,432,Loyal Customer,0
1868,14235,75,9,4717.99,3,4,4,344,Loyal Customer,0
1869,14236,81,5,1555.34,3,3,3,333,Loyal Customer,0
1870,14237,373,2,471.14,2,2,2,222,Lost Customer,1
1871,14238,326,3,434.23,2,2,2,222,Lost Customer,1
1872,14239,43,21,4263.17,3,4,4,344,Loyal Customer,0
1873,14240,30,3,1247.49,3,2,3,323,Others,0
1874,14241,184,2,333.7,2,2,1,221,Lost Customer,0
1875,14242,235,2,280.55,2,2,1,221,Lost Customer,0
1876,14243,9,17,7217.75,4,4,4,444,Champion,0
1877,14244,661,1,366.42,1,1,2,112,Lost Customer,1
1878,14245,220,2,1693.45,2,2,3,223,Lost Customer,0
1879,14246,111,3,1474.06,2,2,3,223,Lost Customer,0
1880,14247,278,5,753.56,2,3,2,232,At Risk,1
1881,14248,318,3,1032.95,2,2,3,223,Lost Customer,1
1882,14249,411,12,5400.461,1,4,4,144,Big Spender,1
1883,14250,7,3,1904.05,4,2,3,423,Others,0
1884,14251,2,5,2879.7000000000003,4,3,4,434,Loyal Customer,0
1885,14252,381,1,350.99,1,1,2,112,Lost Customer,1
1886,14253,493,2,363.4,1,2,2,122,Lost Customer,1
1887,14254,433,1,601.03,1,1,2,112,Lost Customer,1
1888,14255,546,1,1000.63,1,1,3,113,Lost Customer,1
1889,14256,260,5,2460.79,2,3,4,234,Big Spender,0
1890,14257,64,9,5954.45,3,4,4,344,Loyal Customer,0
1891,14258,9,25,32051.34,4,4,4,444,Champion,0
1892,14259,142,1,120.0,2,1,1,211,Lost Customer,0
1893,14260,471,3,824.28,1,2,2,122,Lost Customer,1
1894,14261,51,2,1163.45,3,2,3,323,Others,0
1895,14262,8,8,2618.23,4,4,4,444,Champion,0
1896,14263,423,1,322.93,1,1,1,111,Lost Customer,1
1897,14264,155,6,1517.36,2,3,3,233,At Risk,0
1898,14265,109,4,1373.35,2,3,3,233,At Risk,0
1899,14266,428,1,40.56,1,1,1,111,Lost Customer,1
1900,14267,163,3,1516.24,2,2,3,223,Lost Customer,0
1901,14268,471,1,354.85,1,1,2,112,Lost Customer,1
1902,14269,439,1,295.73,1,1,1,111,Lost Customer,1
1903,14270,332,1,492.65,2,1,2,212,Lost Customer,1
1904,14271,226,2,214.18,2,2,1,221,Lost Customer,0
1905,14272,74,4,920.81,3,3,3,333,Loyal Customer,0
1906,14273,51,4,559.97,3,3,2,332,Loyal Customer,0
1907,14274,686,1,256.6,1,1,1,111,Lost Customer,1
1908,14275,396,6,1189.38,1,3,3,133,At Risk,1
1909,14276,99,7,2102.68,2,4,3,243,At Risk,0
1910,14277,15,9,17197.61,4,4,4,444,Champion,0
1911,14278,410,1,205.83,1,1,1,111,Lost Customer,1
1912,14279,521,2,191.86,1,2,1,121,Lost Customer,1
1913,14280,197,1,134.04,2,1,1,211,Lost Customer,0
1914,14281,408,1,245.15,1,1,1,111,Lost Customer,1
1915,14282,3,25,7250.76,4,4,4,444,Champion,0
1916,14283,463,4,628.44,1,3,2,132,At Risk,1
1917,14284,31,3,1299.65,3,2,3,323,Others,0
1918,14285,21,8,3284.42,4,4,4,444,Champion,0
1919,14286,24,7,8479.76,4,4,4,444,Champion,0
1920,14287,8,3,176.63,4,2,1,421,Others,0
1921,14288,213,1,426.6,2,1,2,212,Lost Customer,0
1922,14289,9,6,911.26,4,3,3,433,Loyal Customer,0
1923,14290,11,8,4516.56,4,4,4,444,Champion,0
1924,14291,2,23,7904.1,4,4,4,444,Champion,0
1925,14292,8,16,9226.25,4,4,4,444,Champion,0
1926,14293,3,9,2903.01,4,4,4,444,Champion,0
1927,14294,407,1,375.34,1,1,2,112,Lost Customer,1
1928,14295,40,5,2362.91,3,3,4,334,Loyal Customer,0
1929,14296,421,2,456.4,1,2,2,122,Lost Customer,1
1930,14297,18,4,1305.33,4,3,3,433,Loyal Customer,0
1931,14298,8,82,91194.49,4,4,4,444,Champion,3
1932,14299,8,27,14070.25,4,4,4,444,Champion,0
1933,14300,19,1,43.2,4,1,1,411,Others,0
1934,14301,117,4,1992.18,2,3,3,233,At Risk,0
1935,14302,431,3,742.9000000000001,1,2,2,122,Lost Customer,1
1936,14303,407,2,277.94,1,2,1,121,Lost Customer,1
1937,14304,223,3,1725.01,2,2,3,223,Lost Customer,0
1938,14305,71,3,1858.96,3,2,3,323,Others,0
1939,14306,51,6,3151.4,3,3,4,334,Loyal Customer,0
1940,14307,89,10,4287.92,3,4,4,344,Loyal Customer,0
1941,14308,549,2,1147.02,1,2,3,123,Lost Customer,1
1942,14309,8,11,3780.81,4,4,4,444,Champion,0
1943,14310,433,1,492.1,1,1,2,112,Lost Customer,1
1944,14311,243,2,516.45,2,2,2,222,Lost Customer,0
1945,14312,47,11,3090.29,3,4,4,344,Loyal Customer,0
1946,14314,107,2,229.8,2,2,1,221,Lost Customer,0
1947,14315,45,8,3197.82,3,4,4,344,Loyal Customer,0
1948,14316,422,5,1370.34,1,3,3,133,At Risk,1
1949,14317,65,1,508.58,3,1,2,312,Others,0
1950,14318,460,1,158.02,1,1,1,111,Lost Customer,1
1951,14319,424,1,494.85,1,1,2,112,Lost Customer,1
1952,14320,207,5,1346.75,2,3,3,233,At Risk,0
1953,14321,11,7,2218.06,4,4,3,443,Loyal Customer,0
1954,14322,429,4,474.1,1,3,2,132,At Risk,1
1955,14323,115,2,605.0600000000001,2,2,2,222,Lost Customer,0
1956,14324,410,2,701.61,1,2,2,122,Lost Customer,1
1957,14325,570,1,245.48,1,1,1,111,Lost Customer,1
1958,14326,242,3,940.98,2,2,3,223,Lost Customer,0
1959,14327,163,6,1894.93,2,3,3,233,At Risk,0
1960,14328,438,1,445.05,1,1,2,112,Lost Customer,1
1961,14329,17,15,9887.62,4,4,4,444,Champion,0
1962,14330,624,1,200.63,1,1,1,111,Lost Customer,1
1963,14331,124,2,462.66,2,2,2,222,Lost Customer,0
1964,14332,23,5,1917.41,4,3,3,433,Loyal Customer,0
1965,14333,68,1,415.2,3,1,2,312,Others,0
1966,14334,17,12,4318.4800000000005,4,4,4,444,Champion,0
1967,14335,16,2,454.86,4,2,2,422,Others,0
1968,14336,17,4,1614.91,4,3,3,433,Loyal Customer,0
1969,14338,161,3,928.1,2,2,3,223,Lost Customer,0
1970,14339,243,2,620.27,2,2,2,222,Lost Customer,0
1971,14340,219,1,134.7,2,1,1,211,Lost Customer,0
1972,14341,45,18,4452.02,3,4,4,344,Loyal Customer,0
1973,14342,21,6,918.44,4,3,3,433,Loyal Customer,0
1974,14343,421,4,1079.66,1,3,3,133,At Risk,1
1975,14344,127,20,2993.05,2,4,4,244,Big Spender,0
1976,14345,39,1,108.98,3,1,1,311,Others,0
1977,14346,121,5,2315.75,2,3,4,234,Big Spender,0
1978,14347,737,1,82.60000000000001,1,1,1,111,Lost Customer,1
1979,14348,260,1,409.57,2,1,2,212,Lost Customer,1
1980,14349,10,1,133.5,4,1,1,411,Others,0
1981,14350,274,3,972.03,2,2,3,223,Lost Customer,1
1982,14351,165,1,51.0,2,1,1,211,Lost Customer,0
1983,14352,157,4,1078.96,2,3,3,233,At Risk,0
1984,14353,215,3,376.5,2,2,2,222,Lost Customer,0
1985,14354,6,2,163.62,4,2,1,421,Others,0
1986,14355,366,3,840.0500000000001,2,2,2,222,Lost Customer,1
1987,14356,80,2,701.23,3,2,2,322,Others,0
1988,14357,43,1,225.12,3,1,1,311,Others,0
1989,14358,389,2,400.06,1,2,2,122,Lost Customer,1
1990,14359,19,3,912.18,4,2,3,423,Others,0
1991,14360,32,4,2118.03,3,3,3,333,Loyal Customer,0
1992,14361,579,1,214.71,1,1,1,111,Lost Customer,1
1993,14362,22,1,151.5,4,1,1,411,Others,0
1994,14363,402,2,227.47000000000003,1,2,1,121,Lost Customer,1
1995,14364,109,8,3717.35,2,4,4,244,Big Spender,0
1996,14365,395,2,634.68,1,2,2,122,Lost Customer,1
1997,14366,525,1,136.0,1,1,1,111,Lost Customer,1
1998,14367,8,16,9227.82,4,4,4,444,Champion,0
1999,14368,320,1,155.0,2,1,1,211,Lost Customer,1
2000,14369,642,2,469.13,1,2,2,122,Lost Customer,1
2001,14370,451,6,1175.78,1,3,3,133,At Risk,1
2002,14371,295,1,100.5,2,1,1,211,Lost Customer,1
2003,14372,443,2,860.08,1,2,2,122,Lost Customer,1
2004,14373,358,1,76.55,2,1,1,211,Lost Customer,1
2005,14374,541,1,108.0,1,1,1,111,Lost Customer,1
2006,14375,185,3,1106.82,2,2,3,223,Lost Customer,0
2007,14376,683,1,215.46,1,1,1,111,Lost Customer,1
2008,14377,191,2,617.05,2,2,2,222,Lost Customer,0
2009,14378,622,1,131.25,1,1,1,111,Lost Customer,1
2010,14379,44,4,1265.16,3,3,3,333,Loyal Customer,0
2011,14380,682,1,48.96,1,1,1,111,Lost Customer,1
2012,14381,52,2,625.94,3,2,2,322,Others,0
2013,14382,26,2,1193.63,4,2,3,423,Others,0
2014,14383,38,3,1247.69,3,2,3,323,Others,0
2015,14384,501,1,58.5,1,1,1,111,Lost Customer,1
2016,14385,9,3,202.11,4,2,1,421,Others,0
2017,14386,297,1,142.4,2,1,1,211,Lost Customer,1
2018,14387,33,3,1727.6,3,2,3,323,Others,0
2019,14388,10,16,6388.2,4,4,4,444,Champion,0
2020,14389,65,5,1898.01,3,3,3,333,Loyal Customer,0
2021,14390,10,13,6150.03,4,4,4,444,Champion,0
2022,14391,577,1,135.6,1,1,1,111,Lost Customer,1
2023,14392,432,1,266.4,1,1,1,111,Lost Customer,1
2024,14393,218,1,67.95,2,1,1,211,Lost Customer,0
2025,14394,565,1,93.8,1,1,1,111,Lost Customer,1
2026,14395,2,20,7801.93,4,4,4,444,Champion,0
2027,14396,65,7,1969.38,3,4,3,343,Loyal Customer,0
2028,14397,3,19,2612.96,4,4,4,444,Champion,0
2029,14398,401,2,707.79,1,2,2,122,Lost Customer,1
2030,14399,394,8,2108.21,1,4,3,143,At Risk,1
2031,14400,149,3,1732.47,2,2,3,223,Lost Customer,0
2032,14401,4,22,6795.9,4,4,4,444,Champion,0
2033,14402,652,1,285.6,1,1,1,111,Lost Customer,1
2034,14403,130,6,1880.51,2,3,3,233,At Risk,0
2035,14404,34,13,2724.13,3,4,4,344,Loyal Customer,0
2036,14405,387,1,195.0,1,1,1,111,Lost Customer,1
2037,14406,119,1,156.75,2,1,1,211,Lost Customer,0
2038,14407,107,6,2157.73,2,3,3,233,At Risk,0
2039,14408,11,11,4102.27,4,4,4,444,Champion,0
2040,14409,71,9,3427.29,3,4,4,344,Loyal Customer,0
2041,14410,92,11,2631.9,3,4,4,344,Loyal Customer,0
2042,14411,311,1,1063.0,2,1,3,213,Lost Customer,1
2043,14412,43,3,1426.19,3,2,3,323,Others,0
2044,14413,362,4,764.52,2,3,2,232,At Risk,1
2045,14414,92,8,2399.33,3,4,4,344,Loyal Customer,0
2046,14415,1,23,11980.09,4,4,4,444,Champion,0
2047,14416,22,2,490.22,4,2,2,422,Others,0
2048,14417,388,1,524.65,1,1,2,112,Lost Customer,1
2049,14418,4,3,1937.25,4,2,3,423,Others,0
2050,14419,11,7,1254.64,4,4,3,443,Loyal Customer,0
2051,14420,99,4,1639.17,2,3,3,233,At Risk,0
2052,14421,57,6,2469.37,3,3,4,334,Loyal Customer,0
2053,14422,1,19,10271.52,4,4,4,444,Champion,0
2054,14423,218,3,916.61,2,2,3,223,Lost Customer,0
2055,14424,18,1,322.08,4,1,1,411,Others,0
2056,14425,435,3,661.39,1,2,2,122,Lost Customer,1
2057,14426,24,17,11727.94,4,4,4,444,Champion,0
2058,14427,50,4,1263.52,3,3,3,333,Loyal Customer,0
2059,14428,7,5,1224.06,4,3,3,433,Loyal Customer,0
2060,14429,404,1,516.28,1,1,2,112,Lost Customer,1
2061,14430,512,3,1220.9,1,2,3,123,Lost Customer,1
2062,14431,303,4,2614.2,2,3,4,234,Big Spender,1
2063,14432,10,6,2248.5,4,3,4,434,Loyal Customer,0
